,load_MW,solar_cf,wind_cf
7701,44908,0,0.692
7702,42950,0,0.675
7703,40272,0,0.597
7704,37827,0,0.504
7705,35900,0,0.465
7706,34709,0,0.501
7707,33911,0,0.208
7708,33642,0,0.141
7709,34089,0,0.05
7710,35760,0,0.033
7711,38822,0,0.043
7712,40124,0,0.025
7713,40466,0.017,0.019
7714,41139,0.049,0.035
7715,41211,0.043,0.066
7716,40875,0.131,0.086
7717,40533,0.148,0.119
7718,40424,0.107,0.114
7719,40304,0.095,0.207
7720,40041,0.079,0.223
7721,40024,0.047,0.246
7722,41178,0,0.374
7723,42377,0,0.294
7724,42271,0,0.308
7725,41777,0,0.276
7726,40549,0,0.279
7727,38569,0,0.279
7728,36961,0,0.296
7729,35829,0,0.234
7730,35256,0,0.164
7731,35114,0,0.113
7732,35424,0,0.18
7733,36478,0,0.04
7734,38862,0,0.024
7735,42526,0,0.068
7736,43877,0,0.128
7737,43309,0.256,0.193
7738,42682,0.476,0.345
7739,41869,0.616,0.342
7740,41002,0.701,0.291
7741,40273,0.725,0.366
7742,39982,0.696,0.425
7743,39795,0.615,0.72
7744,39766,0.477,0.823
7745,39900,0.275,0.803
7746,40825,0,0.775
7747,41724,0,0.792
7748,41230,0,0.785
7749,40628,0,0.769
7750,39816,0,0.649
7751,38637,0,0.544
7752,37133,0,0.618
7753,35865,0,0.716
7754,35056,0,0.371
7755,34650,0,0.13
7756,34513,0,0.16
7757,34814,0,0.06
7758,35543,0,0.029
7759,36983,0,0.037
7760,38146,0,0.02
7761,39014,0.259,0.05
7762,39280,0.474,0.087
7763,39102,0.621,0.133
7764,39096,0.705,0.167
7765,39140,0.732,0.226
7766,39236,0.704,0.195
7767,39279,0.597,0.066
7768,39458,0.484,0.08
7769,39348,0.277,0.165
7770,39948,0,0.732
7771,40680,0,0.779
7772,40111,0,0.594
7773,39434,0,0.316
7774,38538,0,0.303
7775,37239,0,0.382
7776,35698,0,0.126
7777,34136,0,0.085
7778,33065,0,0
7779,32412,0,0.013
7780,32053,0,0
7781,31969,0,0
7782,32221,0,0
7783,32951,0,0
7784,33889,0,0
7785,35765,0.211,0
7786,37888,0.446,0.011
7787,39522,0.592,0.041
7788,40550,0.654,0.093
7789,41382,0.703,0.816
7790,41781,0.675,0.784
7791,41922,0.593,0.77
7792,41772,0.455,0.793
7793,41393,0.251,0.792
7794,42031,0,0.736
7795,42504,0,0.785
7796,41719,0,0.812
7797,40758,0,0.726
7798,39522,0,0.798
7799,37705,0,0.749
7800,35732,0,0.768
7801,34186,0,0.795
7802,33249,0,0.715
7803,32888,0,0.695
7804,33045,0,0.764
7805,33887,0,0.71
7806,35636,0,0.54
7807,38276,0,0.698
7808,40146,0,0.553
7809,40818,0.111,0.597
7810,40768,0.252,0.475
7811,40633,0.384,0.424
7812,40459,0.532,0.574
7813,40273,0.426,0.234
7814,40423,0.354,0.38
7815,40543,0.254,0.215
7816,40637,0.077,0.439
7817,40515,0.027,0.315
7818,41306,0,0.5
7819,42181,0,0.373
7820,41582,0,0.403
7821,40953,0,0.367
7822,39788,0,0.481
7823,38160,0,0.569
7824,36552,0,0.571
7825,35451,0,0.451
7826,34880,0,0.634
7827,34716,0,0.518
7828,35003,0,0.698
7829,35972,0,0.652
7830,38039,0,0.718
7831,40825,0,0.632
7832,42731,0,0.632
7833,43077,0.211,0.483
7834,42400,0.475,0.506
7835,41698,0.625,0.549
7836,41054,0.707,0.42
7837,40668,0.733,0.349
7838,40757,0.703,0.467
7839,40846,0.62,0.361
7840,40862,0.469,0.344
7841,40796,0.256,0.277
7842,41674,0,0.156
7843,42465,0,0.122
7844,41900,0,0.258
7845,41184,0,0.189
7846,40124,0,0.224
7847,38345,0,0.218
7848,36476,0,0.208
7849,34993,0,0.146
7850,34001,0,0.161
7851,33449,0,0.093
7852,33383,0,0.061
7853,33918,0,0.018
7854,35432,0,0
7855,37412,0,0
7856,38752,0,0
7857,39813,0.131,0
7858,40842,0.248,0
7859,41510,0.367,0
7860,41900,0.459,0
7861,42128,0.569,0
7862,42177,0.523,0.007
7863,42236,0.58,0.022
7864,42309,0.352,0.041
7865,42361,0.196,0.116
7866,43278,0,0.132
7867,43750,0,0.199
7868,43020,0,0.267
7869,42323,0,0.394
7870,41439,0,0.16
7871,39870,0,0.283
7872,38034,0,0.292
7873,36306,0,0.336
7874,35052,0,0.481
7875,34080,0,0.232
7876,33463,0,0.512
7877,33395,0,0.104
7878,33820,0,0.062
7879,34912,0,0.016
7880,36275,0,0.019
7881,38718,0.175,0.02
7882,40950,0.475,0.056
7883,42365,0.642,0.451
7884,42485,0.734,0.148
7885,41585,0.766,0.713
7886,40130,0.736,0.717
7887,38672,0.648,0.747
7888,37604,0.5,0.686
7889,36869,0.282,0.615
7890,37503,0,0.764
7891,37843,0,0.728
7892,37535,0,0.761
7893,37619,0,0.684
7894,37426,0,0.807
7895,36825,0,0.803
7896,36062,0,0.732
7897,35283,0,0.816
7898,34832,0,0.805
7899,34667,0,0.829
7900,34948,0,0.721
7901,35702,0,0.323
7902,37147,0,0.517
7903,39016,0,0.311
7904,40398,0,0.183
7905,41211,0.16,0.228
7906,41444,0.423,0.267
7907,40753,0.606,0.214
7908,39899,0.692,0.358
7909,39022,0.722,0.388
7910,38429,0.697,0.474
7911,38160,0.616,0.484
7912,38194,0.476,0.495
7913,38707,0.27,0.243
7914,40521,0,0.251
7915,41661,0,0.117
7916,41676,0,0.049
7917,41604,0,0.01
7918,41041,0,0
7919,39752,0,0
7920,38357,0,0
7921,37033,0,0
7922,36142,0,0
7923,35550,0,0
7924,35284,0,0.01
7925,35432,0,0.027
7926,35986,0,0.037
7927,37013,0,0.066
7928,38215,0,0.042
7929,39501,0.241,0.078
7930,40740,0.466,0.092
7931,41390,0.612,0.146
7932,41398,0.694,0.282
7933,40988,0.721,0.356
7934,40484,0.694,0.422
7935,40022,0.613,0.499
7936,39967,0.474,0.461
7937,40404,0.272,0.518
7938,41671,0,0.528
7939,42036,0,0.612
7940,41577,0,0.56
7941,40926,0,0.572
7942,39894,0,0.535
7943,38525,0,0.545
7944,36960,0,0.493
7945,35677,0,0.496
7946,34740,0,0.485
7947,34121,0,0.477
7948,33918,0,0.243
7949,34016,0,0.043
7950,34611,0,0.009
7951,35633,0,0.017
7952,36647,0,0
7953,37523,0.189,0
7954,37892,0.229,0
7955,37879,0.586,0
7956,37731,0.666,0.03
7957,37558,0.693,0.046
7958,37363,0.667,0.025
7959,37243,0.587,0.018
7960,37465,0.452,0.01
7961,37941,0.254,0.072
7962,39531,0,0.276
7963,41238,0,0.279
7964,41246,0,0.508
7965,40954,0,0.364
7966,40095,0,0.34
7967,38547,0,0.311
7968,36951,0,0.446
7969,35855,0,0.335
7970,35354,0,0.125
7971,35398,0,0.05
7972,35956,0,0.108
7973,37242,0,0.117
7974,39857,0,0.075
7975,43798,0,0.038
7976,45422,0,0.036
7977,44580,0.176,0.046
7978,43009,0.446,0.051
7979,41730,0.589,0.075
7980,40780,0.667,0.128
7981,40193,0.665,0.231
7982,40080,0.638,0.507
7983,39996,0.582,0.513
7984,40051,0.393,0.48
7985,40188,0.201,0.61
7986,41133,0,0.641
7987,42577,0,0.522
7988,42283,0,0.396
7989,41819,0,0.524
7990,40585,0,0.493
7991,38654,0,0.395
7992,36705,0,0.344
7993,35385,0,0.202
7994,34747,0,0.2
7995,34533,0,0.165
7996,34682,0,0.136
7997,35539,0,0.084
7998,37763,0,0.057
7999,41356,0,0.023
8000,42646,0,0.019
8001,42166,0.009,0.016
8002,41343,0.019,0.017
8003,40620,0.015,0.018
8004,40255,0.039,0.092
8005,40281,0.448,0.134
8006,40587,0.681,0.342
8007,40838,0.539,0.334
8008,40802,0.454,0.249
8009,40968,0.262,0.16
8010,41805,0,0.206
8011,42910,0,0.171
8012,42452,0,0.144
8013,41675,0,0.166
8014,40231,0,0.329
8015,38076,0,0.444
8016,35788,0,0.493
8017,34177,0,0.684
8018,33260,0,0.722
8019,32904,0,0.784
8020,32925,0,0.786
8021,33629,0,0.576
8022,35583,0,0.348
8023,38761,0,0.246
8024,39945,0,0.297
8025,39787,0.126,0.3
8026,39883,0.277,0.226
8027,40060,0.399,0.299
8028,40300,0.639,0.649
8029,40841,0.666,0.247
8030,41591,0.639,0.738
8031,42115,0.429,0.231
8032,42404,0.424,0.206
8033,42550,0.231,0.625
8034,43187,0,0.287
8035,43852,0,0.758
8036,42957,0,0.822
8037,41979,0,0.823
8038,40339,0,0.799
8039,38018,0,0.789
8040,35684,0,0.82
8041,33967,0,0.824
8042,33085,0,0.825
8043,32663,0,0.821
8044,32690,0,0.651
8045,33434,0,0.245
8046,35465,0,0.146
8047,38911,0,0.07
8048,40414,0,0.057
8049,40465,0.09,0.072
8050,40470,0.203,0.054
8051,40631,0.347,0.009
8052,40969,0.292,0.036
8053,41653,0.258,0.358
8054,42419,0.507,0.277
8055,42908,0.399,0.3
8056,42974,0.236,0.707
8057,43010,0.124,0.457
8058,43873,0,0.377
8059,44534,0,0.447
8060,43884,0,0.493
8061,42963,0,0.805
8062,41624,0,0.628
8063,39549,0,0.405
8064,37124,0,0.697
8065,35164,0,0.822
8066,33911,0,0.834
8067,33277,0,0.834
8068,33067,0,0.833
8069,33437,0,0.834
8070,34983,0,0.47
8071,37939,0,0.775
8072,39387,0,0.791
8073,40018,0.018,0.595
8074,40812,0.054,0.156
8075,41597,0.534,0.097
8076,42421,0.617,0.231
8077,43159,0.651,0.505
8078,43964,0.636,0.834
8079,44411,0.559,0.821
8080,44543,0.423,0.834
8081,44549,0.23,0.823
8082,44710,0,0.817
8083,44851,0,0.834
8084,43756,0,0.834
8085,42789,0,0.834
8086,41616,0,0.834
8087,39786,0,0.828
8088,37813,0,0.798
8089,35944,0,0.832
8090,34531,0,0.828
8091,33585,0,0.821
8092,33162,0,0.787
8093,33143,0,0.528
8094,33565,0,0.528
8095,34635,0,0.685
8096,35771,0,0.671
8097,37436,0.153,0.763
8098,39184,0.347,0.832
8099,40485,0.394,0.804
8100,41542,0.416,0.334
8101,42242,0.669,0.781
8102,42931,0.515,0.782
8103,43515,0.519,0.501
8104,43586,0.43,0.534
8105,43265,0.235,0.356
8106,43751,0,0.155
8107,43793,0,0.053
8108,42881,0,0.486
8109,41934,0,0.61
8110,40824,0,0.544
8111,39159,0,0.501
8112,37221,0,0.416
8113,35605,0,0.396
8114,34283,0,0.446
8115,33472,0,0.264
8116,33114,0,0.268
8117,32955,0,0.26
8118,33234,0,0.229
8119,33929,0,0.232
8120,34811,0,0.241
8121,36539,0.033,0.162
8122,38576,0.094,0.111
8123,40187,0.121,0.098
8124,41342,0.29,0.181
8125,42202,0.399,0.213
8126,42807,0.312,0.177
8127,43108,0.128,0.225
8128,43200,0.09,0.144
8129,43261,0.04,0.167
8130,44762,0,0.126
8131,46045,0,0.181
8132,45661,0,0.239
8133,44971,0,0.116
8134,43814,0,0.117
8135,41702,0,0.178
8136,39233,0,0.129
8137,37225,0,0.156
8138,35993,0,0.146
8139,35240,0,0.223
8140,34958,0,0.157
8141,35376,0,0.087
8142,37067,0,0.033
8143,40158,0,0.043
8144,41782,0,0.019
8145,42287,0.012,0.015
8146,43087,0.041,0.017
8147,43418,0.117,0.033
8148,43680,0.08,0.044
8149,42914,0.111,0.11
8150,42241,0.234,0.168
8151,41647,0.238,0.209
8152,41346,0.192,0.203
8153,41434,0.097,0.231
8154,43487,0,0.195
8155,45142,0,0.205
8156,44878,0,0.191
8157,44332,0,0.2
8158,43059,0,0.217
8159,40914,0,0.197
8160,38681,0,0.147
8161,37165,0,0.138
8162,36398,0,0.068
8163,36231,0,0.032
8164,36541,0,0.017
8165,37585,0,0
8166,40009,0,0
8167,43798,0,0
8168,45452,0,0
8169,44894,0.126,0
8170,44005,0.314,0
8171,42870,0.417,0
8172,41699,0.487,0
8173,40798,0.619,0
8174,40281,0.709,0.022
8175,39963,0.625,0.013
8176,39862,0.479,0.101
8177,40490,0.265,0.056
8178,42155,0,0.097
8179,43596,0,0.143
8180,43400,0,0.173
8181,42869,0,0.31
8182,41649,0,0.164
8183,39556,0,0.171
8184,37388,0,0.091
8185,35931,0,0.154
8186,35274,0,0.192
8187,35006,0,0.257
8188,35160,0,0.467
8189,36053,0,0.256
8190,38222,0,0.084
8191,41559,0,0.094
8192,42962,0,0.085
8193,42680,0.091,0.065
8194,42318,0.221,0.021
8195,42044,0.277,0.05
8196,41795,0.498,0.154
8197,41629,0.375,0.12
8198,41684,0.278,0.028
8199,41559,0.619,0
8200,41498,0.473,0
8201,41883,0.262,0
8202,43371,0,0.02
8203,44593,0,0.112
8204,44360,0,0.23
8205,43847,0,0.523
8206,42442,0,0.341
8207,40063,0,0.234
8208,37580,0,0.156
8209,35758,0,0.107
8210,34589,0,0.108
8211,33922,0,0.109
8212,33789,0,0.083
8213,34426,0,0.058
8214,36251,0,0.043
8215,39231,0,0.042
8216,40593,0,0.018
8217,40964,0.198,0
8218,41747,0.427,0
8219,42675,0.587,0
8220,43511,0.678,0
8221,44320,0.717,0
8222,45309,0.694,0
8223,46018,0.615,0
8224,46282,0.477,0
8225,46306,0.276,0
8226,46523,0,0
8227,47336,0,0
8228,46668,0,0
8229,45926,0,0.02
8230,44665,0,0.02
8231,42493,0,0.057
8232,39928,0,0.101
8233,37904,0,0.194
8234,36646,0,0.281
8235,35938,0,0.3
8236,35574,0,0.253
8237,36123,0,0.087
8238,37821,0,0.001
8239,40745,0,0.005
8240,42341,0,0.071
8241,43173,0.197,0.191
8242,44492,0.428,0.237
8243,45796,0.586,0.244
8244,46737,0.671,0.518
8245,47491,0.701,0.57
8246,48324,0.681,0.665
8247,48943,0.608,0.8
8248,49179,0.473,0.82
8249,48897,0.274,0.799
8250,49073,0,0.813
8251,48958,0,0.82
8252,47662,0,0.826
8253,46459,0,0.792
8254,45071,0,0.774
8255,43159,0,0.79
8256,40763,0,0.804
8257,38338,0,0.786
8258,36546,0,0.756
8259,35432,0,0.751
8260,34839,0,0.673
8261,34739,0,0.579
8262,34974,0,0.482
8263,35946,0,0.451
8264,37120,0,0.368
8265,38728,0.2,0.298
8266,40113,0.435,0.245
8267,40626,0.598,0.151
8268,40282,0.685,0.09
8269,39734,0.715,0.06
8270,39219,0.693,0.07
8271,38871,0.612,0.091
8272,38753,0.477,0.108
8273,39180,0.278,0.04
8274,41181,0,0
8275,42868,0,0
8276,42996,0,0
8277,43126,0,0
8278,42981,0,0
8279,42319,0,0
8280,41400,0,0
8281,40519,0,0.055
8282,40098,0,0.034
8283,39956,0,0.045
8284,40096,0,0.022
8285,40697,0,0
8286,41770,0,0.018
8287,43378,0,0.026
8288,44931,0,0.055
8289,45376,0.184,0.07
8290,44511,0.414,0.064
8291,43061,0.568,0.042
8292,41612,0.652,0.266
8293,40364,0.692,0.236
8294,39326,0.678,0.241
8295,38680,0.607,0.212
8296,38473,0.467,0.223
8297,38951,0.265,0.349
8298,40982,0,0.688
8299,43417,0,0.766
8300,43911,0,0.771
8301,43839,0,0.822
8302,43045,0,0.554
8303,41324,0,0.327
8304,39309,0,0.386
8305,37748,0,0.379
8306,37010,0,0.314
8307,36840,0,0.425
8308,37095,0,0.577
8309,38145,0,0.35
8310,40388,0,0.184
8311,43827,0,0.192
8312,45336,0,0.388
8313,44993,0.187,0.705
8314,44134,0.421,0.734
8315,43129,0.579,0.775
8316,42311,0.666,0.616
8317,41811,0.695,0.82
8318,41606,0.671,0.8
8319,41366,0.598,0.805
8320,41162,0.465,0.803
8321,41715,0.269,0.773
8322,43418,0,0.659
8323,44654,0,0.808
8324,44236,0,0.785
8325,43555,0,0.793
8326,42097,0,0.729
8327,39841,0,0.763
8328,37334,0,0.793
8329,35429,0,0.767
8330,34330,0,0.774
8331,33738,0,0.785
8332,33712,0,0.773
8333,34317,0,0.568
8334,36297,0,0.622
8335,39321,0,0.571
8336,40754,0,0.663
8337,41086,0.162,0.568
8338,41671,0.393,0.328
8339,42154,0.561,0.36
8340,42917,0.661,0.105
8341,43450,0.698,0.412
8342,44034,0.676,0.289
8343,44354,0.597,0.322
8344,44505,0.451,0.257
8345,44577,0.247,0.092
8346,45490,0,0.09
8347,46736,0,0.064
8348,46384,0,0.105
8349,45586,0,0.133
8350,44187,0,0.226
8351,41934,0,0.347
8352,39243,0,0.502
8353,37081,0,0.632
8354,35809,0,0.739
8355,35076,0,0.785
8356,34828,0,0.757
8357,35267,0,0.551
8358,36996,0,0.042
8359,39943,0,0.067
8360,41361,0,0.128
8361,42035,0.169,0.34
8362,43091,0.405,0.281
8363,44156,0.574,0.288
8364,45028,0.667,0.104
8365,45775,0.712,0.134
8366,46392,0.695,0.153
8367,47070,0.62,0.312
8368,47240,0.48,0.5
8369,47224,0.277,0.399
8370,47851,0,0.279
8371,48779,0,0.243
8372,48071,0,0.222
8373,47200,0,0.307
8374,45961,0,0.407
8375,43660,0,0.404
8376,40870,0,0.395
8377,38502,0,0.333
8378,36878,0,0.294
8379,35896,0,0.316
8380,35381,0,0.291
8381,35601,0,0.091
8382,37123,0,0.035
8383,39964,0,0
8384,41379,0,0
8385,41971,0.175,0
8386,43267,0.414,0
8387,44595,0.576,0
8388,45484,0.67,0
8389,45978,0.707,0
8390,46433,0.475,0
8391,46602,0.359,0
8392,46332,0.233,0
8393,46069,0.127,0
8394,46656,0,0
8395,47167,0,0
8396,46337,0,0
8397,45419,0,0.002
8398,44304,0,0.005
8399,42192,0,0.009
8400,39510,0,0.003
8401,37366,0,0.03
8402,36025,0,0.035
8403,35197,0,0.039
8404,34758,0,0.055
8405,35152,0,0.021
8406,36756,0,0
8407,39339,0,0
8408,40927,0,0
8409,41760,0.164,0
8410,43035,0.403,0
8411,44250,0.566,0.038
8412,45184,0.652,0.059
8413,45715,0.683,0.151
8414,46277,0.662,0.197
8415,46356,0.589,0.219
8416,46098,0.456,0.117
8417,45727,0.257,0.108
8418,46385,0,0.065
8419,46607,0,0.077
8420,45534,0,0.046
8421,44619,0,0.048
8422,43683,0,0.058
8423,42116,0,0.107
8424,40098,0,0.123
8425,38142,0,0.145
8426,36680,0,0.19
8427,35598,0,0.277
8428,34845,0,0.341
8429,34542,0,0.213
8430,34995,0,0.148
8431,36125,0,0.109
8432,37517,0,0.202
8433,39180,0.15,0.226
8434,41055,0.373,0.357
8435,42365,0.528,0.375
8436,42945,0.619,0.581
8437,42495,0.657,0.786
8438,42147,0.642,0.818
8439,41528,0.365,0.821
8440,40873,0.31,0.806
8441,40909,0.175,0.807
8442,42114,0,0.822
8443,43199,0,0.82
8444,43008,0,0.798
8445,42733,0,0.762
8446,42255,0,0.636
8447,41319,0,0.447
8448,40104,0,0.538
8449,39087,0,0.711
8450,38465,0,0.704
8451,38183,0,0.571
8452,38306,0,0.573
8453,38680,0,0.212
8454,39492,0,0.124
8455,40954,0,0.103
8456,42666,0,0.187
8457,44262,0.145,0.672
8458,44796,0.369,0.658
8459,44000,0.526,0.469
8460,43025,0.38,0.549
8461,42046,0.65,0.721
8462,41157,0.625,0.774
8463,40617,0.549,0.799
8464,40670,0.431,0.834
8465,41431,0.239,0.834
8466,43805,0,0.824
8467,45408,0,0.828
8468,45435,0,0.824
8469,45109,0,0.774
8470,44269,0,0.804
8471,42705,0,0.786
8472,40814,0,0.221
8473,39377,0,0.163
8474,38504,0,0.076
8475,38115,0,0.589
8476,38220,0,0.119
8477,39080,0,0.017
8478,40850,0,0
8479,43428,0,0
8480,45556,0,0.021
8481,46413,0.16,0
8482,46468,0.392,0.06
8483,45773,0.556,0.123
8484,44444,0.649,0.106
8485,43031,0.691,0.222
8486,42043,0.675,0.239
8487,41246,0.601,0.437
8488,41064,0.471,0.519
8489,41318,0.279,0.435
8490,43285,0,0.152
8491,45303,0,0
8492,45294,0,0.001
8493,45059,0,0
8494,44351,0,0
8495,42896,0,0
8496,41127,0,0.089
8497,39917,0,0.063
8498,39528,0,0.184
8499,39606,0,0.252
8500,40226,0,0.08
8501,41499,0,0.048
8502,43777,0,0.128
8503,46863,0,0.211
8504,48875,0,0.43
8505,48678,0.088,0.585
8506,46929,0.228,0.076
8507,44967,0.333,0.53
8508,43203,0.368,0.537
8509,41757,0.358,0.634
8510,40912,0.136,0.108
8511,40369,0.399,0.227
8512,40116,0.259,0.167
8513,40206,0.144,0.142
8514,41682,0,0.27
8515,43472,0,0.147
8516,43397,0,0.183
8517,43134,0,0.264
8518,42406,0,0.356
8519,40961,0,0.31
8520,39392,0,0.294
8521,38165,0,0.23
8522,37551,0,0.186
8523,37302,0,0.179
8524,37508,0,0.143
8525,38326,0,0.256
8526,40051,0,0.227
8527,42566,0,0.145
8528,44255,0,0.129
8529,44330,0.015,0.043
8530,43326,0.061,0.024
8531,42262,0.316,0.015
8532,41288,0.029,0
8533,40507,0.004,0
8534,40141,0.003,0
8535,39925,0.098,0
8536,39866,0.006,0
8537,40008,0.001,0
8538,41198,0,0.074
8539,42533,0,0.191
8540,42142,0,0.314
8541,41539,0,0.457
8542,40676,0,0.576
8543,39092,0,0.576
8544,37382,0,0.598
8545,35848,0,0.445
8546,34913,0,0.625
8547,34418,0,0.527
8548,34259,0,0.33
8549,34705,0,0.117
8550,35879,0,0.189
8551,37701,0,0.048
8552,39085,0,0.013
8553,39919,0.154,0
8554,40325,0.395,0.01
8555,40472,0.563,0
8556,40589,0.53,0.029
8557,40540,0.558,0.11
8558,40813,0.38,0.128
8559,41056,0.396,0.157
8560,41161,0.071,0.133
8561,41159,0.034,0.112
8562,41862,0,0.099
8563,42890,0,0.127
8564,42273,0,0.221
8565,41527,0,0.275
8566,40627,0,0.29
8567,39198,0,0.409
8568,37330,0,0.44
8569,35445,0,0.395
8570,34009,0,0.572
8571,33117,0,0.716
8572,32678,0,0.518
8573,32635,0,0.346
8574,33295,0,0.187
8575,34372,0,0.394
8576,35374,0,0.523
8577,36730,0.085,0.59
8578,38569,0.232,0.579
8579,39978,0.46,0.551
8580,41086,0.516,0.656
8581,41762,0.72,0.791
8582,42412,0.593,0.829
8583,43046,0.627,0.826
8584,43628,0.493,0.822
8585,43630,0.289,0.807
8586,43844,0,0.806
8587,43879,0,0.475
8588,42440,0,0.807
8589,41162,0,0.78
8590,40106,0,0.768
8591,38766,0,0.704
8592,37006,0,0.707
8593,35247,0,0.72
8594,33961,0,0.702
8595,32974,0,0.644
8596,32256,0,0.623
8597,31897,0,0.367
8598,31963,0,0.313
8599,32537,0,0.305
8600,33366,0,0.283
8601,34764,0.076,0.209
8602,36699,0.231,0.233
8603,38469,0.463,0.213
8604,39949,0.651,0.165
8605,40936,0.691,0.221
8606,41531,0.674,0.227
8607,41966,0.604,0.159
8608,42007,0.474,0.197
8609,41485,0.28,0.105
8610,41264,0,0.039
8611,41368,0,0.001
8612,40411,0,0
8613,39410,0,0
8614,38322,0,0
8615,37012,0,0.003
8616,35375,0,0.01
8617,33799,0,0.031
8618,32739,0,0.038
8619,32015,0,0.035
8620,31608,0,0.035
8621,31535,0,0.022
8622,31824,0,0
8623,32531,0,0.003
8624,33376,0,0.012
8625,34733,0.134,0.01
8626,36678,0.381,0.019
8627,38298,0.188,0.016
8628,39686,0.186,0.027
8629,40729,0.174,0.069
8630,41491,0.256,0.071
8631,42243,0.199,0.105
8632,42703,0.49,0.126
8633,42595,0.284,0.159
8634,42876,0,0.142
8635,43873,0,0.164
8636,43158,0,0.115
8637,42168,0,0.056
8638,41261,0,0.083
8639,39610,0,0.104
8640,37698,0,0.046
8641,35741,0,0.051
8642,34257,0,0.069
8643,33459,0,0.02
8644,33025,0,0
8645,33124,0,0
8646,33895,0,0
8647,35364,0,0
8648,36494,0,0
8649,37663,0.044,0
8650,39420,0.155,0
8651,41247,0.159,0
8652,42629,0.385,0.032
8653,43703,0.493,0.072
8654,44568,0.463,0.082
8655,45005,0.449,0.193
8656,45055,0.368,0.232
8657,44755,0.214,0.31
8658,45138,0,0.358
8659,45697,0,0.42
8660,44620,0,0.426
8661,43506,0,0.475
8662,42119,0,0.503
8663,40218,0,0.552
8664,38047,0,0.498
8665,36130,0,0.329
8666,34918,0,0.5
8667,34193,0,0.631
8668,33934,0,0.41
8669,34270,0,0.123
8670,35225,0,0.099
8671,36788,0,0.2
8672,38158,0,0.237
8673,39335,0.143,0.284
8674,40977,0.404,0.249
8675,42583,0.573,0.224
8676,43827,0.659,0.178
8677,44612,0.694,0.49
8678,45522,0.678,0.677
8679,45921,0.612,0.798
8680,45968,0.486,0.819
8681,45429,0.297,0.793
8682,44993,0,0.727
8683,45634,0,0.689
8684,44594,0,0.223
8685,43302,0,0.308
8686,41812,0,0.561
8687,39926,0,0.798
8688,37597,0,0.823
8689,35768,0,0.819
8690,34537,0,0.826
8691,33888,0,0.769
8692,33573,0,0.803
8693,33860,0,0.728
8694,34993,0,0.716
8695,36759,0,0.603
8696,38199,0,0.55
8697,39266,0.079,0.471
8698,40642,0.228,0.327
8699,42090,0.337,0.35
8700,43166,0.671,0.3
8701,44117,0.709,0.344
8702,45347,0.691,0.316
8703,46309,0.617,0.117
8704,46740,0.488,0.173
8705,46380,0.298,0.121
8706,45826,0.006,0.038
8707,46008,0,0
8708,44737,0,0
8709,43405,0,0
8710,41885,0,0.03
8711,39806,0,0.09
8712,37605,0,0.226
8713,35671,0,0.419
8714,34413,0,0.36
8715,33580,0,0.382
8716,33227,0,0.298
8717,33452,0,0.071
8718,34533,0,0.088
8719,36256,0,0.08
8720,37732,0,0.08
8721,38813,0.117,0.076
8722,39910,0.025,0.095
8723,40975,0.056,0.051
8724,41960,0.089,0.09
8725,43130,0.102,0.076
8726,44388,0.219,0.11
8727,45231,0.108,0.195
8728,45552,0.089,0.196
8729,45138,0.305,0.125
8730,44860,0.003,0.043
